Time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12
3586,8.212365813,-5.227616813,-26.91629471,-17.64072554,0.630425117,-24.18236464,-31.46135266,-20.657144,-17.57509385,-13.20867792,3.471682334,-5.650272479
3588,-3.783321403,-16.22289859,-29.90969634,-11.63497418,-14.36485805,-9.1765746,-13.45523391,-3.651122861,-25.56764884,-0.202378067,-24.52330955,-23.64363442
3590,0.220991381,-12.21818036,-15.90309797,-5.629222812,-1.360141225,-11.17078456,-9.449115169,-14.64510172,-24.56020383,15.80392178,-14.51830144,0.36300364
3592,-15.77469583,-1.21346213,-12.89649959,4.376528554,-1.355424395,-16.16499452,-36.44299643,-27.63908059,-30.55275883,-19.18977837,-28.51329332,-22.6303583
3594,-5.770383051,-21.2087439,-14.88990122,-14.61772008,12.64929243,-31.15920448,-1.436877682,0.366940551,-17.54531382,-1.183478518,-22.5082852,-22.62372024
3596,-7.766070267,-23.20402568,-13.88330285,-13.61196871,-11.34599074,-2.153414445,-1.430758939,-9.627038312,-21.53786881,0.822821332,2.49672291,7.382917818
3598,-4.761757483,-6.199307448,-26.87670448,-5.606217349,-2.341273907,-9.147624406,-18.4246402,-21.62101718,-13.5304238,-2.170878818,-12.49826897,-27.61044412
3600,-29.7574447,-25.19458922,-11.8701061,-14.60046598,-0.336557077,-2.141834367,-20.41852145,-22.61499604,-13.52297879,-1.164578969,4.506739141,13.39619394
3602,11.24686808,-6.189870993,-5.863507731,-6.594714618,-7.331840248,-3.136044328,-23.41240271,-18.6089749,-11.51553378,-3.158279119,0.511747256,-12.597168
3604,17.25118087,-14.18515277,-12.85690936,4.411036748,13.67287658,-12.13025429,-14.40628396,-12.60295376,-40.50808877,-3.151979269,-1.483244629,-10.59052994
3606,-9.744506347,-1.180434538,-21.85031099,-12.58321189,-8.322406589,-13.12446425,-13.40016522,-25.59693263,-25.50064376,9.85432058,-11.47823651,-11.58389188
3608,2.259806437,-37.17571631,-8.843712613,12.42253948,-5.31768976,-13.11867421,-24.39404648,-13.59091149,-7.493198751,17.86062043,1.526771602,-8.577253825
3610,-8.735880779,0.829001918,-7.83711424,-18.57170915,6.68702707,-17.11288417,-14.38792773,-37.58489035,-28.48575374,14.86692028,-13.46822028,10.42938423
3612,-12.731568,-25.16627985,-14.83051587,7.434042211,-21.3082561,-27.10709413,-17.38180899,-26.57886921,-34.47830873,-13.12677987,-22.46321217,-10.56397771
3614,17.27274479,-13.16156163,-10.82391749,7.439793577,-6.303539271,-4.101304095,-8.375690248,-7.572848078,-23.47086372,-0.120480021,-12.45820405,-7.557339647
3616,-6.722942428,-3.1568434,3.182680878,-12.55445506,12.70117756,-31.09551406,-17.3695715,-19.56682694,-7.463418714,10.88581983,-21.45319594,-26.55070159
3618,9.281370356,-7.152125172,-24.81072075,-12.54870369,-7.294105612,-7.089724018,-26.36345276,-36.5608058,5.544026295,4.892119679,-30.44818782,-19.54406353
3620,9.28568314,2.852593055,-27.80412238,-6.542952326,-5.289388783,-8.083933979,-19.35733402,-25.55478467,-30.4485287,5.898419528,-10.44317971,-28.53742547
3622,-2.710004076,-5.142688717,-28.797524,0.46279904,-4.284671953,-19.07814394,-4.351215274,-49.54876353,-28.44108369,9.904719378,-17.43817159,-24.53078741
3624,-16.70569129,-4.13797049,-13.79092563,-20.53144959,7.720044876,-19.0723539,-34.34509653,-26.54274239,-17.43363868,5.911019228,-23.43316348,-34.52414935
3626,-7.701378508,-0.133252262,-19.78432726,-1.525698228,2.724761706,-8.066563862,-30.33897779,-52.53672125,-33.42619367,6.917319078,-17.42815536,-21.51751129
3628,-21.69706572,-21.12853403,-11.77772889,-17.51994686,7.729478535,-2.060773823,-16.33285904,-12.53070012,-20.41874866,-15.07638107,-15.42314725,-29.51087323
3630,-6.69275294,-1.123815807,-10.77113051,-17.5141955,4.734195364,-4.054983785,-21.3267403,-25.52467898,-33.41130365,-3.070081223,-27.41813913,-17.50423517
3632,-0.688440156,-9.11909758,-28.76453214,-7.508444131,-4.261087806,-1.049193746,-23.32062156,-34.51865784,-13.40385864,-1.063781373,-6.413131016,-26.49759711
3634,-13.68412737,-18.11437935,-6.757933767,-4.502692765,7.743629023,-24.04340371,-20.31450281,-30.51263671,-2.396413631,-4.057481524,-14.4081229,-21.49095905
3636,-6.679814588,-16.10966112,-9.751335394,-19.4969414,6.748345853,-23.03761367,-26.30838407,-3.506615568,-25.38896862,0.948818326,-17.40311479,-32.48432099
3638,-8.675501804,-8.104942897,-28.74473702,-17.49119003,8.753062682,10.96817637,-16.30226533,-26.50059443,-23.38152361,14.95511818,-30.39810667,-9.477682934
3640,-21.67118902,-20.10022467,-22.73813865,-16.48543867,16.75777951,-5.02603359,-41.29614658,-17.49457329,-23.3740786,-12.03858197,-21.39309855,-31.47104488
3642,-8.666876236,-17.09550644,-7.731540276,-13.4796873,-12.23750366,2.979756449,-11.29002784,-4.488552157,-21.36663359,-4.032282125,-8.388090439,-17.46440682
3644,2.337436548,-22.09078821,-7.724941903,-9.473935936,4.767213171,-20.01445351,6.716090905,-13.48253102,-27.35918858,-3.025982275,-26.38308232,-17.45776876
3646,8.341749331,-15.08606999,-15.71834353,-8.468184571,-17.22807,2.991336526,-31.27779035,-9.476509882,-22.35174358,-13.01968243,-5.378074209,-31.4511307
3648,2.346062115,-20.08135176,-31.71174516,1.537566795,-3.22335317,-18.00287343,-17.27167161,-9.470488745,-11.34429857,6.986617424,-4.373066094,8.555507363
3650,-21.6496251,-17.07663353,2.294853215,-14.45668184,6.781363659,-28.9970834,-22.26555287,-14.46446761,-7.336853557,2.992917274,-21.36805798,-21.43785458
3652,-3.645312317,-31.0719153,-0.698548412,-19.45093047,-10.21391951,-3.991293357,-1.259434122,-13.45844647,-29.32940855,20.99921712,-7.363049863,-4.431216519
3654,5.359000467,-17.06719708,-17.69195004,-15.44517911,4.790797318,-12.98550332,-7.253315378,-9.452425334,-28.32196354,-10.99448303,-13.35804175,-17.42457846
3656,1.363313251,0.937521151,-8.685351667,9.560572258,19.79551415,-14.97971328,-12.24719663,-8.446404196,-17.31451853,-9.988183177,-18.35303363,-25.4179404
3658,8.367626035,-9.057760622,-6.678753294,-14.43367638,-19.19976902,-5.973923241,-25.24107789,-15.44038306,-39.30707352,6.018116673,6.651974482,-20.41130234
3660,-13.62806118,-10.05304239,-13.67215492,4.57207499,-8.195052194,-16.9681332,-23.23495915,-13.43436192,-26.29962851,-14.97558348,-7.343017402,-9.404664281
3662,-3.623748397,-9.048324166,-16.66555655,-19.42217364,-9.190335364,-13.96234316,-7.228840404,-19.42834078,-3.292183502,13.03071637,-2.338009287,-4.398026222
3664,-19.61943561,-23.04360594,-19.65895818,-13.41642228,3.814381465,-6.956553124,-6.222721661,-8.422319648,-25.28473849,4.037016222,12.66699883,11.60861184
3666,12.38487717,-6.038887711,-11.6523598,-4.410670913,21.81909829,4.049236915,-13.21660292,-32.41629851,-8.277293483,24.04331607,2.672006943,-16.3847501
3668,4.389189955,-6.034169484,-0.645761431,1.595080453,12.82381512,-15.94497305,-7.210484174,-31.41027737,-14.26984847,12.04961592,4.677015059,0.621887956
3670,-1.606497261,-14.02945126,-14.63916306,8.600831819,10.82853195,-22.93918301,-26.20436543,-31.40425624,-13.26240346,8.055915771,-28.31797683,-6.371473984
3672,23.39781552,-14.02473303,-12.63256469,-3.393416816,17.83324878,-9.933392969,-14.19824669,-32.3982351,-7.254958456,-15.93778438,-15.31296871,-2.364835925
3674,12.40212831,-13.0200148,-7.625966312,9.61233455,18.83796561,2.07239707,-8.192127943,-28.39221396,-36.24751345,20.06851547,8.692039404,0.641802135
3676,-12.59355891,-9.015296574,-13.61936794,12.61808592,13.84268244,-8.921812891,-17.1860092,-8.386192825,-6.240068437,-3.92518468,-9.302952481,-15.35155981
3678,2.410753874,-7.010578346,7.387230433,10.62383728,9.847399271,-4.916022852,-5.179890456,-5.380171687,-15.23262343,-10.91888483,-10.29794437,-20.34492175
3680,-11.58493334,-5.005860119,-3.606171194,31.62958865,29.8521161,-6.910232813,0.826228287,-22.37415055,-10.22517842,-8.912584981,-4.29293625,-3.338283687
3682,-3.580620558,-18.00114189,-23.59957282,26.63534001,-2.14316707,-19.90444277,-14.16765297,-16.36812941,3.782266591,27.09371487,-12.28792813,-18.33164563
3684,-11.57630777,-1.996423664,-12.59297445,26.64109138,18.86154976,-10.89865274,-19.16153423,-21.36210828,-26.2102884,1.100014719,-10.28292002,-9.325007568
3686,-1.57199499,-12.99170544,-5.586376076,24.64684274,7.866266589,-28.8928627,-22.15541548,-18.35608714,-4.202843391,7.106314569,-18.2779119,-6.318369509
3688,-0.567682206,-12.98698721,-10.5797777,39.65259411,15.87098342,-18.88707266,-22.14929674,-16.350066,-6.195398382,4.112614418,-6.272903789,-22.31173145
3690,1.436630578,-2.982268981,-21.57317933,33.65834548,8.875700248,2.118717381,-16.143178,-14.34404486,-6.187953372,-0.881085732,-21.26789567,-18.30509339
3692,-3.559056638,-17.97755075,-31.56658096,25.66409684,11.88041708,-15.87549258,-23.13705925,-24.33802373,-32.18050836,7.125214118,-7.262887559,-34.29845533
3694,9.445256146,-27.97283253,-4.559982585,18.66984821,18.88513391,-7.869702541,-17.13094051,-19.33200259,-20.17306335,6.131513967,1.742120557,-24.29181727
3696,-2.55043107,-4.968114298,1.446615788,36.67559957,-9.110149264,-16.8639125,-9.124821765,-29.32598145,-7.165618345,-5.862186183,-18.25287133,-27.28517921
3698,-9.546118286,-25.96339607,-26.54678584,19.68135094,11.89456757,0.141877537,-26.11870302,-28.31996032,-28.15817334,-5.855886333,-5.247863213,-13.27854115
3700,-23.5418055,-13.95867784,-23.54018747,28.68710231,18.8992844,-3.852332425,-24.11258428,-32.31393918,-18.15072833,-2.849586484,-21.2428551,-25.27190309
3702,0.462507282,8.046040384,-27.53358909,28.69285367,17.90400122,-7.846542386,2.893534465,-21.30791804,-29.14328332,7.156713366,-19.23784698,-10.26526503
3704,1.466820066,-30.94924139,-13.52699072,31.69860504,21.90871805,-11.84075235,-25.10034679,-9.301896904,-15.13583831,-7.836986784,-15.23283887,-30.25862697
3706,1.47113285,-18.94452316,-5.520392348,23.7043564,3.913434884,-29.83496231,-25.09422805,-27.29587577,7.871606701,-4.830686934,-13.22783075,-26.25198892
3708,-11.52455437,-11.93980493,-35.51379398,34.71010777,12.91815171,-7.829172269,-14.0881093,-25.28985463,29.87905171,-4.824387085,-17.22282264,-27.24535086
3710,-5.520241583,-19.93508671,-11.5071956,41.71585913,3.922868543,-6.82338223,-22.08199056,-24.28383349,28.88649672,2.181912765,-29.21781452,-28.2387128
3712,8.484071201,-28.93036848,-7.50059723,36.7216105,11.92758537,-12.81759219,-0.075871817,-17.27781236,55.89394173,-3.811787385,-24.21280641,-15.23207474
3714,3.488383985,-32.92565025,-6.493998858,56.72736187,8.932302202,-11.81180215,-19.06975307,-17.27179122,58.90138674,-0.805487536,-19.20779829,-18.22543668
3716,-8.507303231,-21.92093202,-25.48740048,40.73311323,25.93701903,-12.80601211,-9.06363433,-40.26577008,48.90883175,-6.799187686,-4.202790176,-24.21879862
3718,12.49700955,-7.916213795,-5.480802112,44.7388646,11.94173586,-11.80022207,-23.05751559,-19.25974894,56.91627676,-6.792887836,-23.19778206,-15.21216056
3720,16.50132234,-6.911495568,-24.47420374,39.74461596,7.94645269,4.205567964,-22.05139684,-4.253727806,53.92372177,19.21341201,-23.19277395,-15.2055225
3722,-4.494364879,-9.90677734,-16.46760537,25.75036733,26.95116952,-3.788641997,-32.0452781,-8.247706669,59.93116678,6.219711863,-18.18776583,-14.19888444
3724,-1.490052095,-14.90205911,-5.461006994,35.75611869,16.95588635,-21.78285196,-15.03915936,-26.24168553,45.93861178,-9.773988287,-4.182757715,-21.19224638
3726,-4.485739311,-24.89734089,-5.454408621,31.76187006,7.960603178,-16.77706192,-17.03304061,-13.23566439,41.94605679,-23.76768844,-9.1777496,-27.18560832
3728,8.518573473,-10.89262266,-21.44781025,51.76762143,30.96532001,-8.771271881,-15.02692187,-29.22964326,46.9535018,7.238611412,-12.17274148,-21.17897026
3730,19.52288626,-18.88790443,-6.441211876,33.77337279,23.97003684,-19.76548184,-34.02080313,-25.22362212,35.96094681,2.244911262,-3.167733369,8.827667798
3732,-18.47280096,-9.883186203,-9.434613503,26.77912416,4.974753667,-9.759691803,-25.01468438,-13.21760098,60.96839182,-5.748788888,-0.162725254,-15.16569414
3734,-22.46848818,6.121532025,-13.42801513,36.78487552,11.9794705,-12.75390176,-19.00856564,-23.21157985,48.97583683,7.257510961,-14.15771714,-0.159056084
3736,-4.464175391,5.126250252,-1.421416757,37.79062689,3.984187326,-11.74811173,-5.002446896,-11.20555871,75.98328184,-1.736189189,-7.152709024,-3.152418024
3738,-10.45986261,-16.86903152,7.585181615,37.79637825,-17.01109585,10.25767831,-20.99632815,-33.19953757,76.99072685,1.270110661,-12.14770091,-2.145779965
3740,13.54445018,-20.86431329,0.591779988,35.80212962,13.99362098,-27.73653165,0.009790591,-8.193516434,69.99817186,27.27641051,-9.142692793,-17.13914191
3742,-2.45123704,7.140404935,2.598378361,43.80788099,0.998337814,-6.730741609,-16.98409067,-19.1874953,57.00561687,2.28271036,-1.137684678,-26.13250385
3744,1.553075744,-19.85487684,-11.39502327,10.81363235,-12.99694536,-11.72495157,-23.97797192,-22.18147416,55.01306188,1.28901021,-20.13267656,-33.12586579
3746,-8.442611472,4.14984139,9.611575106,38.81938372,-1.992228527,-20.71916153,12.02814682,-10.17545302,81.02050689,-1.70468994,-17.12766845,-10.11922773
3748,-13.43829869,-1.845440382,-6.381826521,29.82513508,-4.987511698,1.286628508,-20.96573443,-18.16943189,62.0279519,-15.69839009,-19.12266033,-16.11258967
3750,-17.4339859,-18.84072215,-10.37522815,20.83088645,1.017205132,1.292418547,-2.959615691,-25.16341075,53.0353969,1.307909759,-28.11765222,-8.105951608
3752,24.57032688,3.163996073,8.631370225,36.83663782,14.02192196,-11.70179141,6.046503052,-27.15738961,61.04284191,-8.685790391,-13.1126441,-10.09931355
3754,13.57463966,4.1687143,37.6379686,28.84238918,2.026638791,-11.69600138,-22.9473782,1.848631526,67.05028692,-11.67949054,-29.10763599,-15.09267549
3756,-14.42104755,-6.826567472,2.64456697,20.84814055,-13.96864438,-7.690211337,-1.941259461,-13.14534734,53.05773193,2.326809308,-18.10262787,-37.08603743
3758,-3.416734768,-4.821849245,31.65116534,42.85389191,6.03607245,-19.6844213,-13.93514072,13.8606738,63.06517694,0.333109158,-23.09761976,-17.07939937
3760,-5.412421984,-12.81713102,31.65776372,31.85964328,14.04078928,-16.67863126,-29.92902197,-1.133305062,83.07262195,0.339409008,-22.09261164,-11.07276131
3762,12.5918908,-19.81241279,22.66436209,20.86539464,17.04550611,-26.67284122,3.077096769,20.87271607,76.08006696,-13.65429114,-14.08760353,-16.06612325
3764,3.596203584,-13.80769456,15.67096046,49.87114601,7.050222938,-6.667051181,-7.916784487,26.87873721,65.08751197,-2.647991293,-15.08259541,-23.05948519
3766,1.600516368,-8.802976335,26.67755883,15.87689738,15.05493977,-9.661261142,-5.910665744,40.88475835,64.09495698,14.35830856,-5.077587295,3.947152867
3768,1.604829152,-12.79825811,15.68415721,38.88264874,15.0596566,-29.6554711,-16.904547,52.89077949,52.10240199,-8.635391594,-8.07257918,5.953790926
3770,7.609141936,-5.793539879,30.69075558,20.88840011,19.06437343,1.350318935,-6.898428257,53.89680062,45.109847,0.370908256,-13.06757106,-20.03957101
3772,-11.38654528,-0.788821652,27.69735395,17.89415147,14.06909026,-6.643891026,-8.892309513,40.90282176,72.11729201,17.37720811,-14.06256295,-17.03293296
3774,24.6177675,-7.784103424,31.70395232,24.89990284,5.073807085,-0.638100987,-17.88619077,43.9088429,52.12473702,1.383507955,-15.05755483,-22.0262949
3776,22.62208029,15.2206148,2.710550697,30.9056542,6.078523915,-2.632310948,-21.88007203,61.91486404,45.13218202,-3.610192195,-19.05254672,-16.01965684
3778,2.626393071,18.22533303,27.71714907,35.91140557,-8.916759256,-12.62652091,-25.87395328,54.92088517,65.13962703,2.396107655,-13.0475386,-36.01301878
3780,15.63070586,2.230051258,31.72374744,21.91715694,23.08795757,-11.62073087,-11.86783454,76.92690631,66.14707204,-5.597592495,-9.042530489,-5.006380717
3782,15.63501864,20.23476949,38.73034582,11.9229083,37.0926744,-8.614940832,-18.8617158,64.93292745,41.15451705,9.408707354,-18.03752237,-19.99974266
3784,12.63933142,22.23948771,30.73694419,34.92865967,13.09739123,-16.60915079,-12.85559705,50.93894858,66.16196206,-12.5849928,-8.032514258,-26.9931046
3786,23.64364421,27.24420594,28.74354256,44.93441103,12.10210806,-3.603360754,-26.84947831,67.94496972,66.16940707,-10.57869295,-8.027506143,-25.98646654
3788,9.647956991,23.24892417,48.75014093,31.9401624,20.10682489,-9.597570715,-12.84335957,64.95099086,62.17685208,-10.5723931,-31.02249803,-22.97982848
3790,0.652269775,22.2536424,22.75673931,16.94591376,14.11154172,-14.59178068,-20.83724082,42.957012,48.18429709,-21.56609325,2.982510088,-11.97319042
3792,7.656582559,4.258360623,49.76333768,35.95166513,5.11625855,-11.58599064,-11.83112208,52.96303313,63.1917421,-10.5597934,-27.0124818,-14.96655236
3794,23.66089534,38.26307885,24.76993605,44.9574165,25.12097538,-5.580200598,0.174996665,53.96905427,68.19918711,-11.55349355,-26.00747368,-18.9599143
3796,26.66520813,25.26779708,21.77653442,34.96316786,3.125692209,-2.57441056,11.18111541,58.97507541,67.20663212,10.4528063,-10.00246557,-19.95327624
3798,2.669520911,31.27251531,15.7831328,25.96891923,26.13040904,-3.568620521,-29.81276585,60.98109654,68.21407713,2.459106152,-0.997457452,-4.946638183
3800,15.67383369,15.27723353,13.78973117,19.97467059,4.135125868,-4.562830482,-14.8066471,43.98711768,63.22152214,-9.534593998,2.007550664,0.059999876
3802,22.67814648,25.28195176,23.79632954,26.98042196,13.1398427,5.442959557,-12.80052836,58.99313882,55.22896714,17.47170585,-18.98744122,-18.93336206
3804,1.682459263,9.286669989,4.802927916,27.98617333,-5.855440473,-7.551250404,-20.79440962,47.99915996,44.23641215,-8.521994299,-9.982433106,-10.926724
3806,8.686772046,11.29138822,20.80952629,31.99192469,28.14927636,-12.54546037,-14.78829087,53.00518109,34.24385716,1.484305551,6.022575009,-14.92008595
3808,15.69108483,20.29610644,39.81612466,24.99767606,19.15399319,-7.539670326,-6.782172131,57.01120223,64.25130217,-15.5093946,-10.97241688,-35.91344789
3810,33.69539761,30.30082467,25.82272303,17.00342742,14.15871002,5.466119712,-1.776053387,38.01722337,47.25874718,7.49690525,-12.96740876,-12.90680983
3812,4.699710398,7.305542899,16.82932141,14.00917879,37.16342684,-17.52809025,-10.76993464,49.0232445,58.26619219,22.5032051,4.037599355,-11.90017177
3814,-2.295976818,16.31026113,8.83591978,25.01493015,11.16814367,-22.52230021,-16.7638159,65.02926564,60.2736372,-9.490495051,-25.95739253,-20.89353371
3816,13.70833597,6.314979354,4.842518152,8.02068152,26.1728605,-21.51651017,-5.757697157,48.03528678,50.28108221,6.515804799,-9.952384415,-11.88689565
3818,16.71264875,10.31969758,29.84911652,33.02643289,17.17757733,-11.51072013,-9.751578413,62.04130792,16.28852722,10.52210465,-12.9473763,-17.88025759
3820,7.716961534,30.32441581,25.8557149,16.03218425,9.182294163,-16.50493009,-6.74545967,57.04732905,44.29597223,4.528404499,-5.942368184,-3.87361953
3822,9.721274318,21.32913404,17.86231327,43.03793562,-0.812989008,-2.499140054,-13.73934093,60.05335019,52.30341724,0.534704348,-15.93736007,-14.86698147
3824,18.7255871,16.33385226,2.868911643,36.04368698,12.19172782,-13.49335002,-5.733222183,45.05937133,26.31086225,1.541004198,-19.93235195,-22.86034341
3826,7.729899886,28.33857049,23.87551002,28.04943835,-0.803555349,-0.487559977,8.272896561,62.06539246,39.31830726,12.54730405,-16.92734384,-7.853705351
3828,9.73421267,17.34328872,15.88210839,27.05518971,-15.79883852,-15.48176994,9.279015304,46.0714136,42.32575226,-1.446396103,-14.92233572,-13.84706729
3830,16.73852545,28.34800695,35.88870676,20.06094108,1.20587831,1.524020101,20.28513405,60.07743474,50.33319727,-1.440096253,-10.91732761,-10.84042923
3832,26.74283824,12.35272517,28.89530513,14.06669245,7.210595139,-6.47018986,51.29125279,50.08345588,48.34064228,-7.433796403,-26.91231949,-12.83379117
